clnt_id,clnt_gender,clnt_age,clnt_device,clnt_device_get,has_car,has_estate,clnt_children,clnt_income,clnt_pick,clnt_fortune,clnt_status,clnt_system,spend_last,spend_level,spend_points,manager_contact,is_premium
2751,0,22,_)nLk%PngJ,T9HRiTpDzJk0xkhhMyUc,0,0,0,190000,3,18,15,1,1428,1500,0,,0
2755,0,25,yJrFzC0McE,hpPCHpM0tO0AhtuGoypP,0,1,0,100000,3,22,5,1,1428,275,0,,0
2760,1,38,y3FVI6dzfi,a25dNMsZKjRHnhp7WJkD,1,0,0,190000,1,18,6,1,1428,785,0,,0
2762,0,21,IgSHlRCsd#,hpPCHpM0tO0AhtuGoypP,1,0,0,310000,2,20,2,1,1428,500,0,,0
2764,1,24,!Zusbz4GJ@,jEt2cvpo9kv8BjV7S6ay,0,,0,230000,3,22,14,1,1428,4000,0,,0
2765,0,23,NMZa(_ZevK,yhUtC1GSVpWWNPCI9EYo,1,0,0,280000,0,23,5,1,1428,1440,0,,0
2766,0,27,)!%OA9qpZP,T9HRiTpDzJk0xkhhMyUc,0,0,0,220000,9,24,6,2,1428,900,0,,0
2770,0,22,N)Eb*EJXD4,"",,0,0,140000,0,19,15,1,1428,1000,0,,0
2773,0,25,4(*Kax8&YS,yHrDLKQ3V9TnmM5OZdNu,1,0,1,70000,3,22,1,1,1428,400,0,,0
2775,1,26,YBjx-RAB9!,C55OgTGl37GGqJVFyeYQ,1,0,0,320000,7,24,15,1,1428,169,0,,0
2780,0,23,IgSHlRCsd#,NJRRltMExbMcFROsvdGD,1,0,1,22000000,4,20,0,1,1428,400,0,,0
2784,0,22,_cbxM0a-Yi,xwVatkCS227il3xATBFE,0,0,0,160000,2,24,0,1,1428,500,0,,0
2791,0,25,_cbxM0a-Yi,zPz024CQIonY5H9jYIve,0,0,1,220000,1,22,19,1,1428,120,0,,0
2793,1,32,_)nLk%PngJ,zPz024CQIonY5H9jYIve,0,0,0,290000,9,24,9,1,1428,500,0,,0
2797,1,32,A&D5V21q5$,yHrDLKQ3V9TnmM5OZdNu,0,0,0,190000,2,28,25,1,1428,200,0,,0
2798,1,36,tyOjI2@FcB,AtzkQytHAijh7cklGMUl,0,0,0,280000,3,29,14,1,1428,598,0,,0
2802,1,31,!Zusbz4GJ@,liZPCZF6tFgGEt1bTPHs,1,1,0,80000,7,15,12,1,1428,1000,0,,0
2803,1,27,gTkSzDk+OA,xr1OdesOO44Ufzhxxw59,0,0,0,180000,8,16,3,1,1428,400,0,,0
2805,0,24,py_Z4O$Gg+,AACwntwTHc6JRW83FHAG,0,0,0,250000,0,18,15,1,1428,150,0,,0
2811,0,28,_)nAgN9)Gz,C6o0rm2Kne9WJe6IrQhX,,,0,180000,4,15,6,1,1428,500,0,,0
2812,1,27,rreI!9jkPq,DAHGwLtn4JPcATVSWFHk,0,0,0,20000,2,16,12,1,1428,340,0,,0
2817,0,22,m1o4W&JCvy,EAE3RcxIwQfn3oIbcXZN,0,0,0,260000,1,21,3,1,1428,500,0,,0
2824,1,28,Bg01S^%Jfy,TM4ptl78Lwzhng7PAY4G,0,0,0,390000,2,19,12,1,1428,1500,0,,0
2829,1,44,)!%OA9qpZP,rwanDIFAePDVZahjv9Cg,1,0,0,160000,1,24,21,1,1428,80,0,,0
2832,1,23,4(*Kax8&YS,Wlb9y8b5EujLakHZQZ0D,0,0,0,290000,6,18,6,1,1428,1000,0,,0
2833,1,22,R6B&KN5OOi,zPz024CQIonY5H9jYIve,0,0,0,40000,6,19,2,1,1428,3000,0,,0
2838,0,39,H#s_lw9F_R,DB4FszVdkc5Qli9kSmrp,1,0,2,500000,6,24,6,1,1428,400,0,,0
2844,0,30,H#s_lw9F_R,yHrDLKQ3V9TnmM5OZdNu,0,0,1,310000,7,21,9,1,1428,1300,0,,0
2846,0,22,NMZa(_ZevK,b2ZbgyfuDZYdwsGZq0N9,1,0,0,30000,8,23,17,2,1428,132,0,,0
2850,0,31,ghOfqAzHdO,NW1ON108010azsYbnTXl,1,0,0,140000,9,18,6,1,1428,140,0,,0
2852,0,29,rcJgTotoi8,Jw5OmlNzw1TWSySS8Kz6,1,0,0,370000,6,20,12,1,1428,138,0,,0
2856,0,23,Bg01S^%Jfy,RD8BUJjq4e1qknku300N,0,,0,170000,0,24,0,1,1428,1000,0,,0
2858,1,25,WUn^8@yRRZ,EAE3RcxIwQfn3oIbcXZN,0,1,0,280000,6,26,24,1,1428,200,0,,0
2861,1,29,)!%OA9qpZP,2gvyGkNTz6z7lM5GuVPN,1,,1,30000,0,20,1,2,1428,120,0,,0
2869,1,25,UaSer)d$CZ,xr1OdesOO44Ufzhxxw59,1,0,0,140000,3,28,13,1,1428,460,0,,0
2874,1,1928,Y1+5*e_(9D,AEvBGGIi1TYMZpsS5CoK,0,0,0,60000,8,24,18,1,1428,1800,0,,0
2882,0,26,nR4%tYIRXv,xr1OdesOO44Ufzhxxw59,1,0,0,280000,4,23,7,1,1428,340,0,,0
2884,1,45,!Zusbz4GJ@,TM4ptl78Lwzhng7PAY4G,1,0,0,200000,5,25,9,2,1428,150,0,,0
2885,1,22,rreI!9jkPq,jEt2cvpo9kv8BjV7S6ay,0,0,0,290000,5,26,25,1,1428,400,0,,0
2890,0,26,$pffcP&pkj,a25dNMsZKjRHnhp7WJkD,1,0,0,10000,3,22,8,3,1428,400,0,,0
2893,,29,@bM12Da%6&,bDs6Xe2iNTT7AkzC2PVT,,0,0,140000,0,25,18,2,1428,500,0,,0
2896,0,36,^+3(I8C%&b,u6H8Em4pxxagN7S8TAR5,1,0,0,190000,2,28,12,1,1428,400,0,,0
2898,1,21,N)Eb*EJXD4,pup1FL83CRpbaMg9C534,1,0,0,180000,7,30,18,2,1428,2000,0,,0
2907,1,24,K*)FJ)edcZ,zPz024CQIonY5H9jYIve,0,0,1,0,0,21,9,2,1428,200,0,,0
2915,0,25,&qrVc7H^jE,DLtGblMWq46ducD1uhFp,1,1,0,190000,5,20,15,1,1428,20,0,,0
2919,0,26,xAZj4fx97F,yHrDLKQ3V9TnmM5OZdNu,0,0,0,200000,6,24,15,1,1428,2500,0,,0
2923,1,26,Bg01S^%Jfy,NJRRltMExbMcFROsvdGD,1,0,1,190000,7,19,16,1,1428,88,0,,0
2930,0,22,Y1+5*e_(9D,DLtGblMWq46ducD1uhFp,1,,1,40000,4,17,6,1,1420,600,0,,0
2931,1,21,"",noI8N7cvgfYPRswJVqSt,1,0,0,70000,7,18,15,1,1428,100,0,,0
2932,0,31,cN50%TMttL,4tn4ahgRkWMzsSCk5tnp,1,1,1,120000,4,19,6,1,1428,1365,0,,0
2935,0,25,nR4%tYIRXv,noI8N7cvgfYPRswJVqSt,,0,2,170000,7,22,9,1,1361,95,0,,0
2937,1,26,gTkSzDk+OA,DLtGblMWq46ducD1uhFp,0,1,0,180000,7,24,9,1,1428,500,0,,0
2940,0,25,WUn^8@yRRZ,"",1,0,0,240000,2,18,6,2,1428,420,0,,0
2944,1,28,"",Wlb9y8b5EujLakHZQZ0D,1,0,0,50000,5,22,18,1,1428,192,0,,0
2949,1,21,pi&NYvrpiu,u6H8Em4pxxagN7S8TAR5,1,1,0,110000,6,27,6,1,1428,190,0,,0
2964,1,21,jso!fQ*Q7x,Jw5OmlNzw1TWSySS8Kz6,1,0,0,220000,8,24,12,1,1428,7000,0,,0
2969,1,38,vJ#XVpcNy6,u6H8Em4pxxagN7S8TAR5,,0,0,500000,8,29,11,1,1428,460,0,,0
2971,0,22,cN50%TMttL,C6o0rm2Kne9WJe6IrQhX,1,0,0,50000,7,22,1,2,1428,544,0,,0
2972,,21,xAZj4fx97F,Xlh4OkBJvFkCElKYmKNQ,1,0,0,100000,8,23,5,1,1428,1128,0,,0
2974,,23,Y1+5*e_(9D,xr1OdesOO44Ufzhxxw59,0,0,1,180000,8,25,24,1,1428,320,0,,0
2982,1,28,rcJgTotoi8,apqNDBwDXCytWs6F1c29,1,0,0,290000,2,24,6,1,1428,200,0,,0
2988,1,37,+d)U@Ozdq@,u6H8Em4pxxagN7S8TAR5,0,0,0,230000,9,30,18,1,1418,885,0,,0
2992,0,22,KnasAzg4Vf,RKcjWOC0kWGyGsDi325Q,0,,0,310000,1,25,17,1,1428,250,0,,0
2995,1,32,KnasAzg4Vf,yHrDLKQ3V9TnmM5OZdNu,0,0,0,40000,2,28,27,1,1428,1200,0,,0
2998,0,27,!Zusbz4GJ@,nBFBZ7ZONkLc6OswKgos,1,1,0,370000,0,31,22,1,1428,1250,0,,0
3003,0,29,C_QpEX%9CB,oy7aZVGbnl73VxOs01nQ,1,0,0,30000,2,9,6,2,1428,400,0,,0
3005,1,26,(O@$+)2-Iq,"",1,0,1,120000,5,11,2,1,1428,450,0,,0
3006,,27,6J4&mF&#tl,ZRg0ZwLzu2FL5jted9eX,,0,1,260000,5,12,6,1,1428,116,0,,0
3008,0,25,H#s_lw9F_R,zY5grwt3TK2vXDNOXNtQ,,0,0,120000,1,14,12,1,1428,240,0,,0
3009,0,25,6J4&mF&#tl,RKcjWOC0kWGyGsDi325Q,0,1,0,280000,4,15,9,1,1428,800,0,,0
3011,1,29,xAZj4fx97F,jEt2cvpo9kv8BjV7S6ay,0,0,0,380000,9,8,3,2,1428,1680,0,,0
3012,1,25,R6B&KN5OOi,4tn4ahgRkWMzsSCk5tnp,1,0,1,90000,2,9,6,1,1428,400,0,,0
3020,0,44,4!5PbGR!VN,Y7jY0XTUnViV2gtx79xG,1,0,0,310000,7,8,4,1,1428,500,0,,0
3023,1,30,rcJgTotoi8,yhUtC1GSVpWWNPCI9EYo,0,0,0,70000,0,11,9,1,1428,1040,0,,0
3032,1,23,$pffcP&pkj,RD8BUJjq4e1qknku300N,1,0,0,220000,8,11,7,1,1428,1000,0,,0
3039,1,24,YBjx-RAB9!,oy7aZVGbnl73VxOs01nQ,,0,2,230000,2,18,15,1,1428,1220,0,,0
3046,1,24,H#s_lw9F_R,zY5grwt3TK2vXDNOXNtQ,1,0,0,10000,4,16,6,1,1428,150,0,,0
3053,1,30,sUse$3S4Z%,bDs6Xe2iNTT7AkzC2PVT,0,,0,380000,5,14,1,1,1428,400,0,,0
3054,0,22,R6B&KN5OOi,b2ZbgyfuDZYdwsGZq0N9,1,0,0,70000,8,15,9,1,1428,140,0,,0
3070,0,22,W@&0muZANj,2gvyGkNTz6z7lM5GuVPN,0,0,0,25000000,8,13,2,1,1428,800,0,,0
3077,0,25,tyOjI2@FcB,DAHGwLtn4JPcATVSWFHk,1,1,1,340000,0,20,17,1,1428,1250,0,,0
3079,0,27,IgSHlRCsd#,Xlh4OkBJvFkCElKYmKNQ,0,0,0,30000,8,22,21,1,1428,748,0,,0
3082,0,28,"",NW1ON108010azsYbnTXl,0,0,0,320000,2,16,10,2,1428,530,0,,0
3083,1,23,R6B&KN5OOi,yHrDLKQ3V9TnmM5OZdNu,0,0,0,320000,5,17,6,1,1428,400,0,,0
3086,0,22,-(Tu#R_@lh,rwanDIFAePDVZahjv9Cg,1,0,0,330000,3,20,6,1,1428,510,0,,0
3088,0,21,rcJgTotoi8,KO2noblmhQcxUA5YXty0,1,,0,160000,1,22,8,1,1428,612,0,,0
3095,1,30,m4Onx$jC_+,duj1wNy6PQygCaQYt6ze,1,1,0,320000,7,20,15,1,1428,1500,0,,0
3105,1,32,zzhjn9-Ew-,C55OgTGl37GGqJVFyeYQ,1,0,0,170000,3,12,9,1,1428,160,0,,0
3107,0,32,H#s_lw9F_R,liZPCZF6tFgGEt1bTPHs,1,,1,360000,3,14,13,1,1428,250,0,,0
3108,0,1954,^+3(I8C%&b,SYy2B7hNPyV792L5eCqu,0,0,0,80000,5,15,3,1,1428,300,0,,0
3109,0,20,)!%OA9qpZP,Wlb9y8b5EujLakHZQZ0D,0,0,0,280000,0,16,5,1,1428,220,0,,0
3111,1,23,^+3(I8C%&b,RD8BUJjq4e1qknku300N,,,0,220000,9,9,6,1,1428,1800,0,,0
3112,0,22,UaSer)d$CZ,yhUtC1GSVpWWNPCI9EYo,0,0,0,110000,2,10,2,1,1428,700,0,,0
3115,1,24,R6B&KN5OOi,oy7aZVGbnl73VxOs01nQ,0,0,0,0,3,13,8,2,1428,520,0,,0
3117,1,26,+d)U@Ozdq@,6153L0t8XPPwrqlaHrPc,1,0,0,280000,7,15,12,1,1428,400,0,,0
3128,0,24,ghOfqAzHdO,u6H8Em4pxxagN7S8TAR5,0,0,0,0,0,17,0,2,1428,3000,0,,0
3130,0,31,Nljw_d_PZV,DAHGwLtn4JPcATVSWFHk,0,0,0,290000,8,10,0,1,1428,1000,0,,0
3131,1,30,KnasAzg4Vf,nBFBZ7ZONkLc6OswKgos,1,0,1,360000,7,11,7,2,1428,1160,0,,0
3135,1,26,&qrVc7H^jE,vgIXi0LgoZHQ71Mmekm1,0,1,0,120000,2,15,0,1,1428,2100,0,,0
3137,0,33,sUse$3S4Z%,xr1OdesOO44Ufzhxxw59,1,0,1,30000,8,17,9,1,1428,800,0,,0
3153,1,25,sUse$3S4Z%,liZPCZF6tFgGEt1bTPHs,1,0,0,270000,2,15,3,1,1428,441,0,,0
3163,0,24,m4Onx$jC_+,zY5grwt3TK2vXDNOXNtQ,0,0,0,260000,4,16,11,1,1428,600,0,,0
3164,1,41,YBjx-RAB9!,b2ZbgyfuDZYdwsGZq0N9,1,0,0,380000,9,17,2,1,1428,200,0,,0
3171,1,29,tZet+bbIC_,vtFJx028ksA5j1r4Gevb,1,0,1,70000,5,15,6,1,1428,800,0,,0
3176,0,28,UaSer)d$CZ,noI8N7cvgfYPRswJVqSt,0,0,0,40000,5,20,16,2,1428,340,0,,0
3180,0,29,tyOjI2@FcB,DLtGblMWq46ducD1uhFp,0,0,0,20000,1,15,0,1,1428,2460,0,,0
3184,1,24,WUn^8@yRRZ,"",1,1,1,130000,2,19,11,1,1428,3000,0,,0
3186,1,35,Bg01S^%Jfy,rwanDIFAePDVZahjv9Cg,1,1,0,290000,7,21,15,1,1428,250,0,,0
3191,0,34,$pffcP&pkj,xr1OdesOO44Ufzhxxw59,0,0,1,50000,6,17,12,1,1423,200,0,,0
3193,1,25,N)Eb*EJXD4,KO2noblmhQcxUA5YXty0,1,0,1,240000,2,19,1,1,1428,1240,0,,0
3194,1,24,WUn^8@yRRZ,RD8BUJjq4e1qknku300N,1,0,0,350000,4,20,14,1,1428,195,0,,0
3195,0,38,WUn^8@yRRZ,oy7aZVGbnl73VxOs01nQ,1,0,1,280000,2,21,3,1,1428,2000,0,,0
3196,0,21,YBjx-RAB9!,yHrDLKQ3V9TnmM5OZdNu,1,0,0,130000,7,22,6,1,1428,3000,0,,0
3197,0,25,rcJgTotoi8,a25dNMsZKjRHnhp7WJkD,1,0,0,130000,2,23,0,1,1428,100,0,,0
3199,0,27,rcJgTotoi8,yhUtC1GSVpWWNPCI9EYo,0,0,1,10000,3,25,24,1,1428,1000,0,,0
3208,0,22,W@&0muZANj,T9HRiTpDzJk0xkhhMyUc,0,0,0,130000,7,16,8,2,1428,850,0,,0
3212,1,1968,C_QpEX%9CB,C55OgTGl37GGqJVFyeYQ,1,1,0,300000,0,11,0,1,1428,316,0,,0
3213,0,36,pi&NYvrpiu,vtFJx028ksA5j1r4Gevb,1,0,0,80000,2,12,9,1,1428,200,0,,0
3214,1,28,sO@*%lun08,DAHGwLtn4JPcATVSWFHk,1,0,0,350000,9,13,3,1,1428,1020,0,,0
3219,1,23,IgSHlRCsd#,C55OgTGl37GGqJVFyeYQ,0,0,0,310000,1,18,15,2,1428,400,0,,0
3222,1,25,SSbZb5Hpun,DUPFnmZiv2kqwJJgYK0p,0,0,0,170000,9,12,6,2,1428,858,0,,0
3239,1,26,exk&etBeLF,AACwntwTHc6JRW83FHAG,1,0,0,250000,8,20,19,1,1428,171,0,,0
3242,1,22,sUse$3S4Z%,C6o0rm2Kne9WJe6IrQhX,1,0,0,310000,8,14,8,1,1428,260,0,,0
3246,0,23,pi&NYvrpiu,noI8N7cvgfYPRswJVqSt,,0,1,290000,6,18,6,2,1428,1000,0,,0
3247,1,31,H#s_lw9F_R,SYy2B7hNPyV792L5eCqu,1,0,0,240000,4,19,17,1,1428,4300,0,,0
3260,0,24,nR4%tYIRXv,JZxqPj2lkI5WfrXtLR8h,0,0,0,40000,0,14,12,1,1428,400,0,,0
3263,1,24,$pffcP&pkj,noI8N7cvgfYPRswJVqSt,1,0,0,300000,3,17,16,1,1428,1000,0,,0
3264,0,28,@bM12Da%6&,U5K7lQEiD5wBoxQfY6Tz,0,,0,110000,0,18,6,1,1369,130,0,,0
3269,0,25,"",C55OgTGl37GGqJVFyeYQ,1,0,0,260000,0,23,3,1,1428,500,0,,0
3273,0,27,UaSer)d$CZ,"",1,0,0,130000,1,18,15,1,1428,265,0,,0
3280,0,32,_)nLk%PngJ,bDs6Xe2iNTT7AkzC2PVT,,0,1,260000,8,16,0,2,1428,1000,0,,0
3283,0,20,6J4&mF&#tl,DAHGwLtn4JPcATVSWFHk,1,0,0,80000,9,19,15,2,1421,977,0,,0
3285,1,22,"",apqNDBwDXCytWs6F1c29,0,0,0,160000,4,21,9,1,1428,450,0,,0
3290,1,36,KnasAzg4Vf,YEKQrtjpUQRrhKaT6YRU,1,0,0,60000,9,17,9,1,1428,214,0,,0
3293,0,25,_)nAgN9)Gz,Jsdxxb8QCqG5031DdLI5,1,1,0,300000,4,20,13,1,1428,130,0,,0
3294,1,26,tyOjI2@FcB,U5K7lQEiD5wBoxQfY6Tz,1,0,0,120000,7,21,18,1,1428,1200,0,,0
3295,1,23,+d)U@Ozdq@,DLtGblMWq46ducD1uhFp,0,1,1,22000000,0,22,17,1,1428,200,0,,0
3312,1,35,H#s_lw9F_R,yhUtC1GSVpWWNPCI9EYo,0,0,0,9000000,1,12,0,2,1428,1090,0,,0
3313,0,45,WUn^8@yRRZ,"",0,0,0,60000,9,13,11,1,1428,70,0,,0
3316,1,24,+qOE#oK7Bu,zY5grwt3TK2vXDNOXNtQ,1,0,0,33000000,6,16,4,1,1428,412,0,,0
3317,,42,W@&0muZANj,C6o0rm2Kne9WJe6IrQhX,,0,1,300000,2,17,2,2,1428,240,0,,0
3320,1,21,T+BA%psI8c,"",0,,0,70000,1,11,9,2,1428,627,0,,0
3328,0,28,6J4&mF&#tl,hpPCHpM0tO0AhtuGoypP,1,0,0,4000000,9,19,3,1,1428,280,0,,0
3331,0,23,py_Z4O$Gg+,YEKQrtjpUQRrhKaT6YRU,1,,0,7000000,2,13,3,1,1428,1860,0,,0
3332,1,31,m4Onx$jC_+,2gvyGkNTz6z7lM5GuVPN,0,,0,10000,8,14,0,1,1428,200,0,,0
3334,0,1950,(O@$+)2-Iq,NJRRltMExbMcFROsvdGD,0,0,1,180000,4,16,6,1,1428,50,0,,0
3335,1,35,fXm+BayjVA,nBFBZ7ZONkLc6OswKgos,0,0,0,370000,2,17,3,1,1428,500,0,,0
3337,0,25,N)Eb*EJXD4,b2ZbgyfuDZYdwsGZq0N9,1,0,0,380000,4,19,12,1,1422,65,0,,0
3339,1,33,KnasAzg4Vf,qhf9RhOTHsX15m3UzA94,0,0,0,180000,1,21,0,1,1428,220,0,,0
3342,0,31,+qOE#oK7Bu,hpPCHpM0tO0AhtuGoypP,0,1,1,10000,0,15,12,1,1428,150,0,,0
3343,1,22,pi&NYvrpiu,AACwntwTHc6JRW83FHAG,1,,0,140000,0,16,15,1,1428,400,0,,0
3352,1,25,!Zusbz4GJ@,oy7aZVGbnl73VxOs01nQ,1,0,0,130000,5,16,8,1,1428,320,0,,0
3355,1,22,4aQwCtPL4(,C55OgTGl37GGqJVFyeYQ,,0,0,130000,7,19,11,1,1428,200,0,,0
3357,1,25,_cbxM0a-Yi,U5K7lQEiD5wBoxQfY6Tz,1,0,0,30000,7,21,18,1,1428,1000,0,,0
3360,0,51,IgSHlRCsd#,rwanDIFAePDVZahjv9Cg,0,0,1,30000,2,15,0,1,1428,560,0,,0
3363,1,51,^+3(I8C%&b,b2ZbgyfuDZYdwsGZq0N9,1,0,0,28000000,3,18,15,1,1428,500,0,,0
3364,1,24,_cbxM0a-Yi,pup1FL83CRpbaMg9C534,0,0,0,110000,0,19,1,1,1428,400,0,,0
3367,1,23,vB5-)b$ZR+,b2ZbgyfuDZYdwsGZq0N9,,0,0,10000,3,22,1,1,1428,500,0,,0
3368,0,22,AWrJqks-tw,duj1wNy6PQygCaQYt6ze,0,0,0,330000,9,23,10,1,1428,600,0,,0
3371,,29,m1o4W&JCvy,zY5grwt3TK2vXDNOXNtQ,0,0,1,120000,5,17,5,2,1428,220,0,,0
3375,1,35,_cbxM0a-Yi,AEvBGGIi1TYMZpsS5CoK,0,0,0,20000,9,21,15,1,1428,5800,0,,0
3379,0,26,fXm+BayjVA,6153L0t8XPPwrqlaHrPc,1,0,1,230000,8,25,4,2,1420,150,0,,0
3380,0,30,@bM12Da%6&,AACwntwTHc6JRW83FHAG,0,1,0,220000,7,17,14,1,1428,100,0,,0
3384,1,39,Bg01S^%Jfy,duj1wNy6PQygCaQYt6ze,0,,0,80000,8,21,3,1,1427,500,0,,0
3385,0,23,@bM12Da%6&,ZRg0ZwLzu2FL5jted9eX,0,1,0,30000,4,22,19,1,1394,400,0,,0
3391,0,20,K*)FJ)edcZ,RD8BUJjq4e1qknku300N,1,0,2,300000,0,19,9,1,1428,1000,0,,0
3395,,28,(O@$+)2-Iq,Jsdxxb8QCqG5031DdLI5,1,0,0,40000,9,23,14,1,1428,500,0,,0
3402,1,24,y3FVI6dzfi,zPz024CQIonY5H9jYIve,1,0,0,90000,6,12,6,1,1428,140,0,,0
3405,1,1971,"",DUPFnmZiv2kqwJJgYK0p,,,1,100000,3,15,0,2,1428,290,0,,0
3408,0,27,!Zusbz4GJ@,bDs6Xe2iNTT7AkzC2PVT,0,0,0,270000,8,18,6,1,1428,790,0,,0
3415,1,30,+d)U@Ozdq@,oy7aZVGbnl73VxOs01nQ,1,,0,7000000,8,16,7,1,1428,1500,0,,0
3417,0,37,^+3(I8C%&b,yhUtC1GSVpWWNPCI9EYo,0,1,1,130000,2,18,15,1,1428,400,0,,0
3420,1,24,_)nAgN9)Gz,apqNDBwDXCytWs6F1c29,0,0,1,170000,0,12,0,1,1428,550,0,,0
3422,1,21,gTkSzDk+OA,jEt2cvpo9kv8BjV7S6ay,0,0,0,380000,4,14,6,1,1428,900,0,,0
3425,0,22,KnasAzg4Vf,zY5grwt3TK2vXDNOXNtQ,,0,0,80000,4,17,8,1,1428,800,0,,0
3426,0,22,T+BA%psI8c,apqNDBwDXCytWs6F1c29,0,0,0,0,8,18,6,2,1428,400,0,,0
3429,0,21,nR4%tYIRXv,6153L0t8XPPwrqlaHrPc,0,,0,0,5,21,6,1,1428,101,0,,0
3431,1,26,R6B&KN5OOi,rwanDIFAePDVZahjv9Cg,0,0,1,20000,1,14,1,1,1428,240,0,,0
3433,1,25,&UiIgr6b05,duj1wNy6PQygCaQYt6ze,0,,0,140000,9,16,9,3,1428,445,0,,0
3435,1,33,nR4%tYIRXv,Jw5OmlNzw1TWSySS8Kz6,0,0,0,390000,0,18,15,1,1428,340,0,,0
3436,1,24,IgSHlRCsd#,"",,0,0,100000,5,19,16,1,1428,700,0,,0
3438,0,28,sO@*%lun08,nBFBZ7ZONkLc6OswKgos,1,0,0,50000,1,21,15,1,1428,2000,0,,0
3439,1,37,Nljw_d_PZV,lmE6l7DelsqZNYgxcsAZ,,0,0,0,3,22,7,1,1428,1000,0,,0
3450,0,31,4aQwCtPL4(,C6o0rm2Kne9WJe6IrQhX,1,0,0,260000,3,15,0,1,1428,350,0,,0
3456,0,24,nR4%tYIRXv,xr1OdesOO44Ufzhxxw59,1,0,0,260000,9,21,12,1,1428,800,0,,0
3457,0,23,vB5-)b$ZR+,DUPFnmZiv2kqwJJgYK0p,0,0,1,170000,5,22,3,1,1428,500,0,,0
3458,0,33,-(Tu#R_@lh,Jsdxxb8QCqG5031DdLI5,1,0,1,350000,2,23,8,1,1428,660,0,,0
3463,1,24,y3FVI6dzfi,"",0,0,1,140000,5,19,5,1,1428,180,0,,0
3466,0,23,(O@$+)2-Iq,Jsdxxb8QCqG5031DdLI5,,0,2,70000,6,22,12,1,1428,1200,0,,0
3469,1,23,Y1+5*e_(9D,b2ZbgyfuDZYdwsGZq0N9,1,0,2,70000,4,25,19,1,1428,200,0,,0
3480,1,22,)!%OA9qpZP,i9jqpetwkZDeguJpCWVc,,0,0,210000,6,18,6,1,1428,200,0,,0
3482,0,34,rreI!9jkPq,ZRg0ZwLzu2FL5jted9eX,0,1,1,200000,5,20,2,1,1428,200,0,,0
3488,0,29,sO@*%lun08,bDs6Xe2iNTT7AkzC2PVT,0,0,0,310000,1,26,4,3,1428,500,0,,0
3496,1,23,4(*Kax8&YS,TM4ptl78Lwzhng7PAY4G,1,1,0,360000,9,25,21,1,1428,500,0,,0
3504,0,28,@bM12Da%6&,RKcjWOC0kWGyGsDi325Q,0,0,0,210000,5,15,9,1,1428,1000,0,,0
3507,1,21,nR4%tYIRXv,NJRRltMExbMcFROsvdGD,1,0,0,330000,6,18,15,1,1428,400,0,,0
3508,1,28,KnasAzg4Vf,hpPCHpM0tO0AhtuGoypP,0,0,0,190000,0,19,12,1,1428,2980,0,,0
3509,0,24,jso!fQ*Q7x,ZRg0ZwLzu2FL5jted9eX,0,0,0,20000,0,20,9,1,1428,1000,0,,0
3511,1,24,@bM12Da%6&,C6o0rm2Kne9WJe6IrQhX,0,0,0,270000,6,13,1,2,1428,800,0,,0
3517,1,25,tyOjI2@FcB,4NcOXE1hJebOzWNFGD3a,1,0,0,160000,0,19,2,1,1428,150,0,,0
3524,0,28,sUse$3S4Z%,hpPCHpM0tO0AhtuGoypP,0,0,0,380000,8,17,5,1,1428,560,0,,0
3525,0,25,py_Z4O$Gg+,b2ZbgyfuDZYdwsGZq0N9,1,0,1,110000,3,18,15,1,1428,375,0,,0
3527,1,41,gTkSzDk+OA,yHrDLKQ3V9TnmM5OZdNu,0,0,1,240000,7,20,7,2,1428,250,0,,0
3532,1,1942,4(*Kax8&YS,4tn4ahgRkWMzsSCk5tnp,,1,0,130000,2,16,12,1,1428,1800,0,,0
3537,1,25,rreI!9jkPq,b2ZbgyfuDZYdwsGZq0N9,0,0,0,160000,1,21,9,1,1428,1000,0,,0
3538,0,28,py_Z4O$Gg+,NJRRltMExbMcFROsvdGD,0,1,0,130000,9,22,18,1,1428,300,0,,0
3540,1,27,exk&etBeLF,NW1ON108010azsYbnTXl,1,0,1,32000000,3,15,0,1,1428,10000,0,,0
3547,1,20,py_Z4O$Gg+,apqNDBwDXCytWs6F1c29,1,0,0,350000,3,22,5,1,1428,160,0,,0
3551,0,30,W@&0muZANj,oy7aZVGbnl73VxOs01nQ,1,0,1,110000,5,17,15,1,1428,450,0,,0
3556,0,1991,xAZj4fx97F,JZ0KLFgkXP3A9WMANoni,0,0,0,360000,4,22,14,1,1428,400,0,,0
3563,0,21,_cbxM0a-Yi,KO2noblmhQcxUA5YXty0,1,0,1,100000,3,20,3,1,1428,2600,0,,0
3564,0,21,^+3(I8C%&b,xr1OdesOO44Ufzhxxw59,1,0,0,290000,7,21,15,1,1428,645,0,,0
3567,1,34,gTkSzDk+OA,liZPCZF6tFgGEt1bTPHs,1,1,0,180000,8,24,15,1,1428,100,0,,0
3576,0,22,@bM12Da%6&,DB4FszVdkc5Qli9kSmrp,0,,0,370000,6,24,0,1,1428,400,0,,0
3577,0,35,cN50%TMttL,xr1OdesOO44Ufzhxxw59,1,0,0,360000,9,25,2,2,1428,300,0,,0
3580,1,25,"",NW1ON108010azsYbnTXl,0,0,0,14000000,6,19,8,1,1428,420,0,,0
3582,0,31,_)nLk%PngJ,rwanDIFAePDVZahjv9Cg,0,0,0,230000,7,21,12,1,1428,135,0,,0
