clnt_id,grey_goose_F0,grey_goose_F1,grey_goose_F2,grey_goose_F3,grey_goose_F4,goose_agg_0,goose_agg_1,goose_agg_2,goose_agg_3,goose_agg_4,goose_agg_5,goose_agg_6,goose_agg_7,goose_agg_8,goose_agg_9,goose_agg_10,goose_agg_11,goose_agg_12,goose_agg_13,goose_agg_14,goose_agg_15,goose_agg_16,goose_agg_17,goose_agg_18,goose_agg_19,goose_agg_20,goose_agg_21,goose_agg_22,goose_agg_23,goose_agg_24,goose_agg_25,goose_agg_26,goose_agg_27,goose_agg_28,goose_agg_29,wild_goose_A_0,wild_goose_A_1,wild_goose_A_2,wild_goose_A_3,wild_goose_A_4,wild_goose_A_5,wild_goose_A_6,wild_goose_A_7,wild_goose_A_8,wild_goose_A_9
3729,0,1,1,1,1,187,-323904,8573.38517013979,224,8266.69266867758,-320425,-40000,-388499,-2144.94736842105,6762.8740681378,70,-1467.32085561497,-1533.13397129187,224,20,-1872.2774566474,114,224,224,103,-165592,63,20,-105000,-2413.07142857143,-105000,209,19,121,187,2828.42712474619,7585.05179026278,-40000,-5000,5000,,,,2521.03153490788,14
4684,1,0,1,0,0,298,-1511415,20654.4187467976,411,19914.3184344357,-1049969,-75000,-1853690,-16285.8461538462,19005.9587139498,21,-3233.28523489933,-2991.36467236467,388,29,-5556.67279411765,81,388,411,68,-214297,16,29,-250000,-10764.7619047619,-250000,351,28,89,298,,29304.8531248097,-75000,-38324.2857142857,170236,1,-4295,,39456.4683670498,18
4342,1,1,1,0,1,166,-304861,3432.48285259621,196,3369.10473095517,-152140,-20000,-326786,-2428.66666666667,3529.06252362468,45,-856.512048192771,-831.366120218579,191,19,-2018.94701986755,107,191,196,97,-92684,41,20,-20000,-2126.66666666667,-20000,183,18,111,166,,1652.2414789497,-5000,-1934.5,30000,,,,9910.13622509802,9
4976,0,0,1,1,0,620,-2635285,14879.7569121957,770,14678.5667511433,-1999398,-50000,-3029433,-5700.64,11501.0120733718,115,-2987.29193548387,-2776.94166666667,752,18,-4916.57649253731,156,752,770,143,-635515,114,18,-150000,-5526.65217391304,-166000,720,17,164,620,,19239.0538409724,-50000,-18002.5625,40900,,,,9216.05318797783,9
4619,1,0,0,1,1,70,-198684,7849.05569634256,85,7570.79395020956,-163376,-40000,-222713,-3892,8640.87648171726,22,-2281.45714285714,-2068.05063291139,85,13,-3311.4,59,85,85,53,-78040,21,13,-50000,-3910.90909090909,-50000,79,12,63,70,1755.7461376862,2671.89962742758,-8000,-2998,9500,,,,3231.72526163142,8
2905,0,0,1,1,1,314,-699593,13676.258729074,334,13426.8326808054,-329323,-20000,-716209,-1276.02105263158,3234.80660339782,101,-1034.44267515924,-1022.74223602484,333,24,-2489.65480427046,129,333,334,122,-124172,98,24,-150000,-1283.16831683168,-150000,322,23,135,314,,2211.54480346859,-10000,-800,21500,,,,5080.05976342799,15
4999,1,1,0,1,1,244,-955760,11128.9089252708,255,11104.00864455,-786472,-40000,-1038619,-5330.63333333333,8242.10978611554,33,-3010.70901639344,-3145.888,253,29,-4305.22522522523,108,253,255,103,-173919,31,29,-1e+05,-5603.60606060606,-1e+05,250,29,110,244,,11394.0119999299,-40000,-15489.7777777778,628720,,,,189544.102075627,6
4835,0,1,0,0,0,183,-259302,4847.37484279099,208,4740.32247905879,-258010,-40000,-335575,-5904.33333333333,7856.51196707356,34,-1105.51366120219,-1309.69543147208,207,18,-1534.33136094675,106,207,208,98,-171994,31,18,-40000,-5360.88235294118,-40000,197,17,112,183,,12603.7775731836,-50000,-2120,8000,,,,11490.8487182917,13
3801,1,1,1,0,0,66,-76145,2627.71444837947,81,2557.00212327414,-51504,,-86883,,,,-741.590909090909,-696,78,13,-1335.87719298246,58,78,81,52,,,13,-15000,,-15000,74,13,62,66,,,,,5950,,,,2141.01806002036,12
3192,1,0,1,0,0,56,-194787,6094.16902757877,71,6016.88848477521,-65053,-20000,-204143,-5085.71428571429,6470.27132267349,14,-1363.78571428571,-956.661764705883,70,11,-4328.6,54,70,71,45,-71200,14,11,-28050,-5085.71428571429,-28050,68,10,56,56,866.025403784439,7607.8674641703,-21248,-3816.56140350877,22663,,,,4566.84479900312,9
3329,0,1,1,0,0,132,-216112,10109.7546310104,160,9861.34420657831,-172690,-3000,-236373,-1344.42857142857,918.111360668321,16,-1231.2803030303,-1182.80821917808,153,11,-1831.45762711864,89,153,160,82,-22842,16,11,-114000,-1427.625,-114000,146,9,95,132,3082.98556597335,638.800925345465,-2020,-32009,,,,,8519.44125035098,12
2645,1,0,1,0,0,310,-472501,7359.31764604914,375,7147.63448382489,-352211,-120000,-513725,-3819.27419354839,14168.8540601744,69,-1057.93548387097,-1032.87683284458,362,22,-1789.77651515152,139,362,375,128,-250545,68,22,-120000,-3633.98550724638,-120000,341,19,145,310,,1374.29093838726,-2800,,1000,,,,2121.32034355964,7
3356,0,1,1,0,0,137,-142790,3894.81933415469,169,3775.0242589722,-18932,-4000,-159894,-875.931034482759,1619.46322487267,41,-49.2627737226277,-126.213333333333,159,14,-1180.0826446281,96,159,169,88,-38450,37,14,-40000,-1001.41463414634,-40000,150,14,103,137,,,-800,-54,1200,1,-82,,2273.34767835161,8
4173,0,1,1,1,0,111,-83536,1797.90652923602,143,1732.61170661384,20070,-4500,-99300,-984.714285714286,1026.2357257014,15,165.558558558559,161.854838709677,138,14,-852.408163265306,71,138,143,63,-13786,14,14,-11038,-941.533333333333,-11038,124,12,77,111,141.42135623731,123.743686707646,-975,-2000,3000,,,,1101.51410945722,10
3210,0,0,0,0,0,84,-105536,2277.02224430535,99,4658.39481390288,-62104,-10000,-153650,-2960.4,6999.87932909195,35,-714.226190476191,-690.044444444445,96,10,-1353.02564102564,67,96,99,61,-89412,32,11,-40000,-3720.71428571429,-40000,90,9,72,84,,12818.4566652065,-40000,-2525,,1,-394,,935.928059913439,8
3920,0,1,0,0,0,134,-285795,6681.86805088359,152,6494.46115199147,-19581,-40000,-297141,-9876.92857142857,16411.7093398599,14,-120.664179104478,-137.894366197183,150,20,-2401.63865546219,89,150,152,85,-138277,14,20,-40000,-9876.92857142857,-40000,142,18,94,134,,12005.6946561945,-40000,-252,3135,3,-941.666666666667,,722.717925611369,15
4677,0,1,1,1,1,121,-202708,4068.46772127118,138,4010.29975304804,-144723,-32200,-228821,-2673.675,5357.68884943023,43,-1153.22314049587,-1139.55118110236,135,12,-1842.8,86,135,138,83,-106947,40,12,-32200,-2915.04651162791,-32200,127,12,92,121,,3833.67927729611,-15000,,,1,-348,,3818.81307912987,9
3942,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3336.03772869444,2825.83412464355,-6500,-734.984126984127,14710,,,,16398.703481209,13
4530,1,0,1,0,1,337,-594184,7654.7664342319,384,7568.59504259269,-381142,-50000,-619600,-2812.11320754717,8161.56024281604,61,-1179.91394658754,-1041.37158469945,375,21,-1886.29841269841,142,375,384,131,-156483,59,22,-1e+05,-2589.88524590164,-1e+05,366,21,146,337,9803.39342608806,9046.59668585326,-40000,,,,,,7609.53738290431,16
4415,0,0,1,1,0,408,-1091573,9857.41169838987,479,10108.8053798828,-374268,-41600,-1252988,-10576.15,17791.2920794737,26,-809.44362745098,-841.051685393259,468,30,-3066.21629213483,154,468,479,141,-231786,22,30,-150000,-12574.6153846154,-150000,445,28,162,408,43092.860955538,3656.44916551564,-5325,-94,121200,,,,55387.3818554371,12
3267,1,1,1,0,0,162,-255090,7393.04393595116,216,7443.64145031773,-4662,-2000,-299123,-490.5,3286.25318127325,15,-178,-24.28125,202,17,-1992.890625,109,202,216,96,-6131,14,17,-80000,-1275.4,-80000,192,17,115,162,,,,,9400,1,-1,,11211.9356045243,8
4934,1,0,1,1,0,250,-194622,4116.3668339189,282,4100.59271039466,-150785,-6000,-250921,-1146.30434782609,1259.74662091749,24,-406.164,-552.326007326007,275,20,-849.877729257642,128,275,282,117,-26865,24,21,-48000,-1119.375,-48000,273,20,130,250,3329.1640592397,2016.67158598377,-6000,-1336.6,3340,,,,2493.45060680404,12
4808,1,1,1,1,0,72,-288633,15932.2729118766,74,15932.2729118766,-198787,-80000,-290139,-15691.6666666667,31586.839295293,6,-2740.01388888889,-2686.31081081081,74,16,-5063.73684210526,50,74,74,48,-94150,6,16,-80000,-15691.6666666667,-80000,74,16,50,72,37802.5967406121,27944.5974611884,-80009,-12345.6666666667,6036,,,,30406.418225199,9
4260,0,1,1,0,1,135,-243254,4443.61203301284,154,4395.50325753392,-193604,-30000,-249462,-4164.72222222222,6815.8293443881,38,-1450.1037037037,-1335.2,148,13,-2079.09401709402,91,148,154,84,-150342,38,13,-30000,-3956.36842105263,-30000,145,13,93,135,3121.94383891404,3124.26148006746,-11400,,27000,,,,2469.39051491487,9
3637,1,0,0,1,1,534,-1621278,9233.88016707394,690,9031.04723474248,-431310,-120000,-2107122,-8087.51282051282,18968.2464282799,43,-635.87265917603,-697.912621359223,666,20,-3384.7139874739,152,666,690,139,-317613,41,20,-120000,-7711.93023255814,-120000,618,20,160,534,,1568.36284067176,-2400,-2800,500,,,,11114.800987872,8
2478,0,1,0,1,0,395,-540204,4257.50429675256,456,4164.50053075164,82823,-18000,-623019,-3512.52380952381,9654.11507130509,24,270.146835443038,196.729216152019,444,25,-1574.9387755102,155,444,456,143,-119163,23,25,-45000,-4971.54166666667,-45000,421,24,163,395,,,,-4000,,,,,,6
2333,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-300,,,,,,,4
2060,0,1,0,0,1,189,-2565293,29770.4925949018,281,29697.8487997207,-2162593,-1e+05,-2947483,-25041.4418604651,23413.7042037204,46,-10677.8095238095,-8615.90836653386,269,17,-15933.4968944099,116,269,281,103,-1158157,46,17,-299000,-25177.3260869565,-299000,251,12,121,189,,30719.385843066,-100009,-18990.6186440678,765239,,,1,24966.8313527298,15
2373,0,1,0,1,0,551,-20156701,112090.346247197,562,111676.375634258,4058059,-4e+05,-20214629,-97246.4727272727,110021.337230341,111,7439.94373865699,7285.56373429084,561,30,-42886.5978723404,139,561,562,135,-10721112,111,30,-1100000,-96586.5945945946,-1100000,557,30,143,551,,118766.417645625,-4e+05,-255107.333333333,3950900,,,1,322737.363205844,15
4688,1,1,1,1,0,248,-208878,3651.216853837,287,3597.16890006597,-186571,-5000,-226877,-852.111111111111,1365.00165390065,34,-712.221774193549,-673.541516245487,287,19,-885.076271186441,113,287,287,101,-24856,32,19,-40000,-871,-40000,277,17,117,248,,1190.94713263321,-4000,,,4,-10199.75,,5036.8164879548,9
3682,0,1,1,0,0,166,-185683,3607.30081312146,202,3645.25803947798,-57045,-21500,-230717,-2590.9375,5062.69442222869,19,-469.44578313253,-300.236842105263,201,25,-1396.11278195489,93,201,202,83,-42021,17,25,-30000,-2225.42105263158,-30000,190,23,98,166,6363.96103067893,607.61117555501,-2400,-2029.11111111111,106762,1,-120,,9304.91589161342,20
3507,0,0,1,0,0,44,-152170,8662.33402179391,49,8572.91081781701,-118469,-39600,-156370,-10516.6666666667,13472.5868057361,7,-2601.56818181818,-2632.64444444445,47,15,-3901.79487179487,39,47,49,38,-67100,7,16,-40000,-9585.71428571429,-40000,45,15,41,44,6574.88909919146,4262.22717495315,-12000,-4385,872,1,-159,,7631.95429006977,15
2403,0,1,1,1,0,92,-146582,4262.69588200427,106,4182.96072159228,-151742,-24000,-161416,-3275.33333333333,5658.65862560876,17,-1507.4347826087,-1502.39603960396,106,15,-1684.85057471264,73,106,106,67,-50130,16,15,-33000,-2978.23529411765,-33000,101,15,77,92,707.106781186548,9633.24995350306,-24000,,,,,,500,9
4509,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7930.90965778832,18652.9288476591,-40000,-1016.66666666667,232839,,,,62371.4620452262,16
2113,0,1,0,1,1,182,-1181166,13173.0870530598,215,12952.5216413845,-1249650,-60000,-1282544,-13487.4117647059,15657.7290744484,80,-6362.48351648352,-6311.36363636364,209,18,-6788.31034482759,108,209,215,99,-982410,76,19,-73846,-12370.2,-73846,198,17,114,182,3620.82784272695,13509.2042129371,-45000,-200,,1,-304,,3080.36402315563,16
2871,0,1,1,1,0,101,-448095,29491.6200235297,163,26907.4920456396,-388845,-315000,-688243,-12806.5862068966,51518.7586238803,37,-2660.73267326733,-2923.64661654135,162,16,-4870.59782608696,77,162,163,67,-378841,34,16,-315000,-10263.5135135135,-315000,133,16,85,101,45608.3873865323,2519.77337495083,-6500,-4198,2500,,,,42757.0162975232,9
2955,1,0,0,0,1,16,-22002,2021.48265483766,37,1805.8086052001,8498,,-27272,,4819.17215401152,2,443.625,447.263157894737,27,7,-1692.46153846154,16,27,37,14,,,8,-7803,-1520.5,-11400,19,5,21,16,,12160.0656593328,-35000,-5750,55000,,,,26576.9323537035,7
4517,1,1,0,0,1,146,-375586,6708.05984335821,167,6644.53042269259,-127625,-28000,-395431,-8963.14285714286,9467.99106033665,22,-803.191780821918,-797.65625,164,11,-3104.01652892562,94,164,167,86,-188460,22,11,-40000,-8566.36363636364,-40000,160,11,98,146,10396.3134491671,9922.50860417868,-20000,-5709.5,1000,,,,9646.89069078737,8
2590,1,0,0,0,1,201,-325165,6503.99544800567,244,6323.4598750615,-160924,-50000,-338128,-3501.25,8403.45593968093,34,-760.303482587065,-728.162895927602,234,16,-2019.65838509317,116,234,244,105,-98326,31,16,-50000,-2958.11764705882,-50000,221,15,122,201,,17047.7623034101,-50000,-958.3,18824,,,,4700.26270542403,6
4729,1,0,0,0,1,514,-943095,9438.78162135339,585,9499.4581569631,-280166,-50000,-1067858,-3816.125,11356.2037323358,28,-590.803501945525,-500.296428571429,576,19,-2790.22189349112,159,576,585,147,-93937,27,19,-150000,-4640.60714285714,-150000,560,17,166,514,2277.56265921855,2811.25611011638,-6000,-3346.6,39099,,,,3929.9355494813,12
3067,0,0,0,0,0,232,-302092,3684.72717529019,258,3628.01992839307,-275636,-10000,-356649,-1902.86274509804,3544.60042385822,58,-999.228448275862,-1120.47154471545,254,19,-1424.96226415094,119,254,258,112,-127637,56,20,-40000,-2223.79310344828,-46800,246,18,124,232,,,,,,,,,,2
2054,0,0,0,1,0,42,-77684,2218.89977045029,50,2207.88317422103,-78217,-9900,-82702,-2608.32142857143,2413.55001054652,33,-1746.16666666667,-1596.26530612245,50,6,-1991.89743589744,38,50,50,33,-76929,33,6,-9900,-2331.18181818182,-9900,49,6,39,42,,1090.85591122183,-3000,,,,,,,3
3452,0,0,0,0,0,160,-324881,9859.88293490032,193,9644.79774358402,-74945,-39000,-432197,-2786.22222222222,8985.5496655614,45,-461.61875,-416.361111111111,191,15,-2538.1328125,104,191,193,93,-177949,43,15,-80000,-4155.53333333333,-80000,180,13,111,160,7681.25369569979,7409.46518728688,-35100,-15873.3333333333,5000,,,,7518.22093062419,10
4948,1,1,0,1,1,47,-272257,9567.01641540083,65,9563.34481287461,-262693,-40000,-337593,-6434.8,9522.86988835661,41,-5568.23404255319,-4864.68518518519,62,11,-6050.15555555556,42,62,65,38,-233218,37,11,-40000,-6824.34146341463,-40000,54,6,46,47,1732.05080756888,7353.65351557262,-25000,,,1,-540,,4397.60116427127,11
3301,0,1,1,0,1,446,-1583053,20138.0446489418,510,19693.9772910243,1392,-1e+05,-1959365,-5543.59615384615,43167.7640854531,55,271.804932735426,2.94291754756871,494,17,-4446.77808988764,156,494,510,144,-588391,54,18,-3e+05,-10752.5636363636,-3e+05,473,16,164,446,58865.7777362101,89952.4291810045,-3e+05,-15325.9545454545,421000,1,-1081,,53862.587929916,13
4630,1,0,1,1,1,214,-395398,8580.42627682833,249,8452.49956731741,-294061,-21000,-426845,-1544.03125,3561.36200883639,34,-1357.98598130841,-1240.76371308017,245,16,-2312.26900584795,123,245,249,111,-49813,34,16,-80000,-1465.08823529412,-80000,237,15,129,214,,,-100,-20135.5,422,,,,50.9116882454314,8
4869,1,1,1,1,1,85,-124987,4986.19789434935,95,4847.29200055613,-104295,-40000,-125689,-3684.84210526316,8987.96686453031,20,-1227,-1227,90,10,-1562.3375,64,90,95,64,-70012,19,11,-40000,-3501.6,-40000,85,10,67,85,,13064.0641934277,-40000,,,,,,,8
2062,0,1,0,0,0,138,-219932,7739.87319087704,166,9601.57792651771,-128908,-15000,-339441,-2273.90476190476,14273.8438384106,24,-1112.8768115942,-831.664516129032,164,17,-1929.22807017544,83,164,166,72,-48490,23,17,-80000,-4988.08333333333,-80000,155,16,88,138,20918.6302350104,14564.9080803654,-71224,-9239.58333333333,40500,,,,14432.3846664815,12
2045,0,0,1,0,1,306,-440025,4444.65808814222,463,4495.39360974746,-156915,-26000,-608854,-3266.47222222222,5566.36365947717,54,-442.924836601307,-419.558823529412,431,22,-1692.40384615385,133,431,463,120,-137964,48,22,-50000,-2895.68518518519,-50000,374,18,141,306,9577.33882911214,3411.07007786037,-15000,-5474.92857142857,86641,3,-519.333333333333,1,7552.0977086509,22
3151,1,1,1,1,1,108,-259006,6646.02095844435,118,6566.34223401098,-186537,-40000,-273291,-7729.66666666667,11247.2941790106,28,-1717.89814814815,-1665.50892857143,117,12,-2642.91836734694,80,117,118,77,-208701,27,12,-40000,-7464.85714285714,-40000,112,12,83,108,,9323.04039805343,-36000,-20065.6666666667,19698,,,,20943.4746150772,12
3745,0,0,0,0,0,173,-427101,15683.0419876451,201,15219.0562202493,-327221,-3000,-458267,-1005.78571428571,1254.49857014665,16,-1825.82658959538,-1749.8449197861,199,16,-2652.80124223603,102,199,201,97,-18505,16,16,-2e+05,-1156.5625,-2e+05,187,16,108,173,2813.50907823901,2153.21186447905,-4242,,,,,,3601.35085766439,9
4637,0,1,0,1,1,31,-101332,9767.43003533037,34,9618.07728868065,-75362,-50000,-111762,-8561.83333333333,17441.535052344,8,-2107.48387096774,-2283.69696969697,34,6,-3753.03703703704,28,34,34,26,-61401,8,6,-50000,-7675.125,-50000,33,6,29,31,,4714.84534917813,-10000,-1500,400,,,,1838.47763108502,5
3715,1,1,1,1,1,126,-181347,4961.35464824473,169,4753.93445582187,-168695,-40000,-217143,-4742.17647058824,10102.8641789171,18,-1142.25396825397,-1155.44520547945,160,19,-1576.93043478261,91,160,169,81,-80817,18,20,-40000,-4489.83333333333,-40000,146,15,98,126,,,,,,,,,,3
2198,1,1,0,1,0,100,-364418,13337.0927138705,113,12928.1087909683,-9664,-668,-388506,-365.142857142857,225.319350087403,7,-606.58,-90.3177570093458,113,18,-5281.42028985507,72,113,113,66,-2556,7,18,-80000,-365.142857142857,-80000,107,18,77,100,17677.6695296637,,,-4918.5,9200,,,,24180.088227024,9
4333,0,0,0,0,1,174,-195371,3745.82706333935,206,3699.21735252767,-121808,-13000,-208781,-1771.74576271186,2431.33214884287,68,-642.431034482759,-641.094736842105,196,15,-1436.55147058824,103,196,206,94,-114633,66,15,-40000,-1700.48529411765,-40000,190,14,107,174,4214.60754993867,5283.09165145541,-30000,-134.666666666667,39000,,,,5176.58236109274,11
4042,1,1,0,0,0,36,-39831,1670.24774285808,43,1651.6485475454,-36079,-6000,-43940,-3677,3196.87143939196,3,-900.722222222222,-879.975609756098,43,12,-1244.71875,38,43,43,33,-11031,3,12,-6500,-3677,-6500,41,11,40,36,12906.7165976996,3357.86916560686,-6000,,,,,,11130.0867561758,6
2046,0,1,0,0,1,197,-424095,10362.8815594137,222,10468.2786286372,-157483,-13800,-508140,-1251.7323943662,1856.61975511652,83,-589.786802030457,-725.728110599078,221,18,-2585.94512195122,114,221,222,103,-98782,83,18,-134000,-1190.14457831325,-134000,217,16,116,197,7854.52488211792,1583.29868270143,-10000,-3774.92307692308,90714,,,,11086.7257655747,15
2386,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3041.06722025266,-10000,-2000,,,,,874.058522068174,10
2322,1,0,1,1,0,88,-163180,5276.54239904209,106,5224.73639747451,-155555,-11000,-166615,-3036,3879.03855908357,7,-1745.64772727273,-1540.14851485149,103,15,-2014.56790123457,63,103,106,56,-19216,7,15,-34496,-2745.14285714286,-34496,101,14,65,88,,,,-6000,,,,,1697.05627484771,6
2769,0,1,0,0,1,171,-301452,4029.31138538055,191,4168.85260657518,-234447,-24000,-331680,-5794.41176470588,6921.53803007355,18,-1321.55555555556,-1317.11797752809,182,21,-1944.85161290323,104,182,191,97,-98505,17,21,-29900,-5489.16666666667,-29900,178,21,108,171,,4713.66806920753,-10000,-4327.2,5000,,,,9986.097001999,12
4576,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9251.12605758528,13440.4993883979,-35000,-8115.75,100135,,,,45496.5962127327,9
3338,0,1,1,1,1,72,-206144,13052.8385200528,91,12772.8384683074,-110126,-1e+05,-222678,-10011.4166666667,24623.1780936005,16,-1384.22222222222,-1265.81609195402,91,18,-3889.50943396226,61,91,91,52,-123335,14,18,-1e+05,-7814.6875,-1e+05,87,15,65,72,1767.76695296637,1072.13973858244,-3100,-1690.52941176471,46250,,,,6135.53037881908,15
4172,1,0,1,1,1,103,-358592,7759.42782071107,127,7606.34608105663,-350583,-50000,-468245,-5716.69565217391,9102.78745015751,33,-2752.87378640777,-2921.525,126,11,-3774.65263157895,79,126,127,72,-172575,30,11,-50000,-5956.81818181818,-50000,120,11,85,103,,0,-10000,,,,,,,5
4423,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3535.53390593274,,-395,,,,,,2753.78527364305,12
2119,1,0,0,1,0,245,-280912,4223.07561856842,290,4181.05166407743,-191949,-8400,-326411,-1373.94444444444,1555.11297116249,42,-724.738775510204,-705.694852941176,284,18,-1210.8275862069,127,284,290,115,-53562,41,18,-51000,-1320.52380952381,-51000,272,18,134,245,444.016666353866,3141.46043634458,-15800,-6823.33333333333,76700,6,-187.833333333333,,10194.1371816903,16
4043,1,0,0,1,0,202,-399170,12462.7139637516,238,12262.0094896325,-45170,-4000,-415683,-946.333333333333,1297.2274951767,12,-226.079207920792,-197.248908296943,237,18,-2181.25683060109,112,237,238,102,-9479,11,18,-160000,-791.583333333334,-160000,229,16,117,202,,,,-2739,,,,,7071.06781186548,5
3437,1,1,0,1,0,63,-146723,6080.19468937751,75,6036.29241724157,266090,-40000,-162884,-4194,10410.4372552815,14,4336.66666666667,3695.69444444444,73,13,-2768.35849056604,52,73,75,46,-58716,14,14,-40000,-4194,-40000,72,11,53,63,24961.3033847727,911.931740866607,-2000,-24646.6666666667,126933,,,,22365.4730839576,12
4384,1,0,1,0,1,281,-639439,7792.80022869356,333,7647.1074867473,-335459,-8000,-703017,-2002.18181818182,2303.68302706286,22,-1035.83629893238,-1085.62783171521,323,24,-2588.82186234818,143,323,333,132,-44048,22,24,-71635,-2002.18181818182,-71635,309,22,151,281,,2239.519390405,-6000,-10750,67000,,,,7720.8981306869,13
2500,0,0,0,0,1,586,-578134,4959.69406285753,639,4919.45189074562,-313562,-35000,-612843,-1533.4,4904.50727990552,62,-521.005119453925,-504.9307568438,631,13,-1041.68288288288,155,631,639,143,-104575,62,13,-70000,-1686.6935483871,-70000,621,13,160,586,3209.75076914081,1810.00458847322,-6164,,,,,,3537.80169166162,6
4833,1,0,1,1,1,22,-11072,768.211004456732,24,756.781043379819,-2572,-3000,-11122,-1318,1171.80203106156,5,-116.909090909091,-116.909090909091,23,7,-553.6,19,23,24,19,-6590,5,7,-3000,-1318,-3000,22,7,20,22,,,,,,,,,,1
